order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD183240,2025-10-11T03:32:00,Pune,R0601,Desserts,318,10,0
ORD146000,2025-10-11T03:34:00,Hyderabad,R0001,Chinese,638,82,0
ORD104596,2025-10-11T03:34:00,Mumbai,R0230,Continental,697,15,0
ORD197521,2025-10-11T03:34:00,Mumbai,R0040,Italian,619,25,0
ORD183363,2025-10-11T03:52:00,Hyderabad,R0765,Fast Food,300,22,0
ORD174515,2025-10-11T03:56:00,Chennai,R0027,Fast Food,1034,35,0
ORD141866,2025-10-11T03:56:00,Bangalore,R0268,Italian,267,24,0
ORD102910,2025-10-11T03:56:00,Pune,R0076,Continental,1596,85,0
ORD166779,2025-10-11T03:58:00,Pune,R0597,Desserts,703,31,0
ORD151631,2025-10-11T03:58:00,Hyderabad,R0539,Beverages,687,51,0
ORD154299,2025-10-11T03:58:00,Bangalore,R0159,Italian,1498,69,0
ORD119837,2025-10-11T04:02:00,Bangalore,R0779,Beverages,574,24,0
ORD108036,2025-10-11T04:02:00,Bangalore,R0003,Biryani,1218,58,0
ORD194796,2025-10-11T04:02:00,Hyderabad,R0272,Continental,334,62,0
ORD172376,2025-10-11T04:03:00,Mumbai,R0146,Continental,690,46,0
ORD139464,2025-10-11T04:03:00,Delhi,R0233,North Indian,176,79,0
ORD186839,2025-10-11T04:08:00,Pune,R0103,Chinese,1504,13,0
ORD114080,2025-10-11T04:21:00,Delhi,R0722,South Indian,665,75,0
ORD114200,2025-10-11T04:43:00,Delhi,R0603,Biryani,1422,49,0
ORD124432,2025-10-11T04:43:00,Hyderabad,R0259,Italian,510,20,0
ORD108586,2025-10-11T04:53:00,Bangalore,R0179,Fast Food,1556,68,0
ORD155383,2025-10-11T05:09:00,Delhi,R0009,Chinese,441,12,1
ORD135639,2025-10-11T05:31:00,Hyderabad,R0194,Biryani,972,17,0
ORD127261,2025-10-11T05:36:00,Chennai,R0779,Fast Food,342,65,0
ORD168225,2025-10-11T05:36:00,Bangalore,R0420,Fast Food,928,74,0
ORD146866,2025-10-11T06:07:00,Hyderabad,R0391,North Indian,122,17,0
ORD182757,2025-10-11T06:07:00,Hyderabad,R0612,North Indian,1185,82,0
ORD126286,2025-10-11T06:50:00,Mumbai,R0572,Biryani,1596,65,0
ORD100083,2025-10-11T07:09:00,Bangalore,R0068,Continental,626,38,0
ORD106580,2025-10-11T07:09:00,Pune,R0504,North Indian,685,40,0
ORD179538,2025-10-11T07:09:00,Mumbai,R0483,Chinese,997,59,0
ORD114642,2025-10-11T07:15:00,Delhi,R0308,Biryani,204,50,1
ORD194026,2025-10-11T07:20:00,Kolkata,R0180,Biryani,1335,12,0
ORD171116,2025-10-11T07:20:00,Kolkata,R0792,Fast Food,643,63,0
ORD190532,2025-10-11T07:33:00,Kolkata,R0176,North Indian,625,69,0
ORD149100,2025-10-11T07:33:00,Mumbai,R0555,Italian,614,77,0
ORD100021,2025-10-11T07:36:00,Mumbai,R0128,North Indian,1039,50,0
ORD150228,2025-10-11T07:36:00,Kolkata,R0550,Continental,201,11,0
ORD199432,2025-10-11T08:01:00,Chennai,R0697,Italian,1370,27,0
ORD166230,2025-10-11T08:01:00,Chennai,R0110,Fast Food,405,36,0
ORD171750,2025-10-11T08:57:00,Mumbai,R0161,Italian,506,11,0
ORD185431,2025-10-11T08:57:00,Chennai,R0042,Continental,369,85,0
ORD180347,2025-10-11T08:57:00,Delhi,R0099,Continental,1127,14,0
ORD196230,2025-10-11T08:57:00,Mumbai,R0698,Chinese,1020,58,0
ORD156005,2025-10-11T09:00:00,Delhi,R0400,Biryani,265,53,0
ORD131583,2025-10-11T09:00:00,Mumbai,R0651,South Indian,1229,80,0
ORD112649,2025-10-11T09:49:00,Delhi,R0106,Chinese,1366,58,0
ORD182701,2025-10-11T09:49:00,Chennai,R0737,Fast Food,1111,31,0
ORD133990,2025-10-11T09:49:00,Hyderabad,R0393,North Indian,749,12,0
ORD100757,2025-10-11T10:20:00,Bangalore,R0129,Continental,895,65,0
ORD106942,2025-10-11T10:21:00,Bangalore,R0537,Continental,1152,71,0
ORD191849,2025-10-11T11:05:00,Bangalore,R0456,Fast Food,475,10,1
ORD189875,2025-10-11T11:05:00,Hyderabad,R0194,Fast Food,909,19,1
ORD102042,2025-10-11T11:05:00,Pune,R0136,Fast Food,1205,53,0
ORD104494,2025-10-11T11:05:00,Delhi,R0178,North Indian,1150,68,0
ORD112082,2025-10-11T11:33:00,Mumbai,R0426,Biryani,533,19,0
ORD168858,2025-10-11T12:30:00,Delhi,R0497,North Indian,1447,46,0
ORD119287,2025-10-11T12:50:00,Delhi,R0319,Italian,255,33,0
ORD153126,2025-10-11T12:57:00,Bangalore,R0465,Italian,960,52,0
ORD184722,2025-10-11T12:57:00,Delhi,R0541,Biryani,107,78,0
ORD156108,2025-10-11T13:04:00,Bangalore,R0453,South Indian,108,59,1
ORD191565,2025-10-11T14:31:00,Chennai,R0597,Chinese,610,37,0
ORD106204,2025-10-11T14:32:00,Hyderabad,R0741,Continental,714,28,0
ORD167868,2025-10-11T15:10:00,Delhi,R0098,Italian,994,67,0
ORD106071,2025-10-11T15:10:00,Delhi,R0275,Biryani,1193,11,0
ORD172977,2025-10-11T15:34:00,Bangalore,R0600,Continental,160,89,0
ORD196646,2025-10-11T16:02:00,Delhi,R0476,Fast Food,645,73,0
ORD194739,2025-10-11T16:02:00,Mumbai,R0598,Chinese,1525,53,1
ORD103591,2025-10-11T16:04:00,Bangalore,R0034,Fast Food,300,89,0
ORD125216,2025-10-11T16:04:00,Bangalore,R0301,Fast Food,1269,85,0
ORD148999,2025-10-11T16:05:00,Chennai,R0479,Continental,1599,29,0
ORD178730,2025-10-11T16:18:00,Delhi,R0764,North Indian,246,45,0
ORD142865,2025-10-11T16:18:00,Pune,R0130,South Indian,1539,14,1
ORD170551,2025-10-11T16:19:00,Pune,R0751,Chinese,510,71,0
ORD177542,2025-10-11T16:19:00,Delhi,R0621,Continental,698,41,1
ORD191859,2025-10-11T16:33:00,Mumbai,R0057,Fast Food,138,29,0
ORD188139,2025-10-11T16:33:00,Delhi,R0690,Fast Food,762,15,0
ORD171413,2025-10-11T16:35:00,Bangalore,R0718,North Indian,1447,50,0
ORD189177,2025-10-11T16:35:00,Mumbai,R0480,Italian,862,30,0
ORD168288,2025-10-11T18:38:00,Bangalore,R0286,North Indian,1182,14,0
ORD163017,2025-10-11T18:59:00,Delhi,R0318,Italian,555,37,0
ORD107597,2025-10-11T19:01:00,Hyderabad,R0605,North Indian,1484,85,0
ORD182196,2025-10-11T19:12:00,Bangalore,R0613,Continental,262,71,0
ORD166484,2025-10-11T19:18:00,Bangalore,R0798,Beverages,1457,46,0
ORD126291,2025-10-11T19:18:00,Mumbai,R0555,South Indian,1360,34,0
ORD140990,2025-10-11T19:23:00,Kolkata,R0378,Fast Food,1048,65,0
ORD166970,2025-10-11T19:28:00,Delhi,R0702,Italian,1056,67,0
ORD173074,2025-10-11T19:28:00,Bangalore,R0656,North Indian,934,78,0
ORD124489,2025-10-11T19:57:00,Mumbai,R0257,Continental,603,55,0
ORD172266,2025-10-11T20:00:00,Chennai,R0058,South Indian,1055,17,0
ORD169820,2025-10-11T20:00:00,Bangalore,R0110,Italian,328,31,0
ORD123346,2025-10-11T20:00:00,Kolkata,R0536,North Indian,143,33,0
ORD122022,2025-10-11T20:09:00,Kolkata,R0616,Chinese,488,68,1
ORD182252,2025-10-11T20:18:00,Mumbai,R0225,South Indian,182,41,0
ORD197303,2025-10-11T20:23:00,Delhi,R0361,Desserts,260,19,0
ORD106218,2025-10-11T21:09:00,Bangalore,R0178,Continental,362,39,0
ORD181805,2025-10-11T21:09:00,Delhi,R0794,Italian,1129,77,1
ORD153279,2025-10-11T21:09:00,Pune,R0647,North Indian,129,80,0
ORD148476,2025-10-11T21:17:00,Mumbai,R0750,South Indian,569,44,0
ORD196756,2025-10-11T21:17:00,Delhi,R0253,Italian,862,28,0
ORD138870,2025-10-11T21:17:00,Mumbai,R0335,Fast Food,378,55,0
ORD114589,2025-10-11T21:27:00,Bangalore,R0674,Beverages,1142,30,0
ORD154612,2025-10-11T21:27:00,Mumbai,R0241,Fast Food,595,13,0
ORD160863,2025-10-11T21:27:00,Mumbai,R0475,Fast Food,466,51,0
ORD137774,2025-10-11T21:38:00,Mumbai,R0444,North Indian,1025,19,0
ORD176110,2025-10-11T21:41:00,Kolkata,R0780,Fast Food,287,57,0
ORD173221,2025-10-11T21:59:00,Mumbai,R0187,Fast Food,397,35,0
ORD128706,2025-10-11T22:27:00,Delhi,R0230,Continental,695,31,0
ORD105340,2025-10-11T22:33:00,Delhi,R0039,North Indian,752,42,0
ORD132877,2025-10-11T22:39:00,Mumbai,R0140,South Indian,602,79,1
ORD166343,2025-10-11T22:39:00,Delhi,R0056,Fast Food,1418,59,0
ORD180367,2025-10-11T22:39:00,Pune,R0045,Beverages,1534,89,0
ORD143271,2025-10-11T22:43:00,Mumbai,R0415,Chinese,1543,13,0
ORD132273,2025-10-11T22:43:00,Chennai,R0123,Desserts,608,81,0
ORD105033,2025-10-11T22:52:00,Pune,R0521,Desserts,1095,44,0
ORD131655,2025-10-11T23:49:00,Pune,R0585,Desserts,810,34,0
ORD100510,2025-10-11T23:49:00,Chennai,R0054,North Indian,391,49,0
ORD135144,2025-10-11T23:49:00,Mumbai,R0444,Italian,963,21,0
ORD100751,2025-10-11T23:49:00,Mumbai,R0084,Fast Food,167,73,1
ORD142074,2025-10-12T00:07:00,Hyderabad,R0243,Biryani,718,49,0
ORD162696,2025-10-12T00:29:00,Bangalore,R0048,Continental,1463,56,0
ORD139997,2025-10-12T00:29:00,Delhi,R0331,North Indian,122,39,1
ORD165777,2025-10-12T00:30:00,Bangalore,R0672,South Indian,235,33,0
ORD139154,2025-10-12T00:30:00,Hyderabad,R0150,North Indian,161,33,0
ORD187975,2025-10-12T00:30:00,Bangalore,R0425,South Indian,176,76,1
ORD113369,2025-10-12T00:35:00,Delhi,R0702,Italian,158,89,1
ORD146342,2025-10-12T00:35:00,Delhi,R0426,North Indian,197,32,0
ORD110678,2025-10-12T00:40:00,Delhi,R0655,Chinese,478,19,0
ORD149231,2025-10-12T00:40:00,Bangalore,R0360,Continental,212,65,0
ORD154760,2025-10-12T02:04:00,Mumbai,R0756,Fast Food,1212,47,0
ORD172920,2025-10-12T02:21:00,Pune,R0629,Biryani,507,66,0
ORD179363,2025-10-12T02:21:00,Delhi,R0722,North Indian,1434,43,0
ORD159452,2025-10-12T02:42:00,Hyderabad,R0278,Fast Food,1300,37,0
ORD146883,2025-10-12T02:42:00,Mumbai,R0767,North Indian,1568,79,0
ORD196726,2025-10-12T02:45:00,Mumbai,R0563,South Indian,335,24,0
ORD155539,2025-10-12T03:05:00,Delhi,R0488,Fast Food,608,86,0
ORD123962,2025-10-12T03:08:00,Delhi,R0688,South Indian,1050,37,0
ORD101131,2025-10-12T03:08:00,Delhi,R0213,Fast Food,1306,13,1
ORD132138,2025-10-12T03:08:00,Delhi,R0733,Fast Food,1505,59,0
ORD160188,2025-10-12T03:10:00,Hyderabad,R0469,Fast Food,186,50,0
ORD173854,2025-10-12T03:10:00,Mumbai,R0762,Biryani,134,28,0
ORD146005,2025-10-12T03:11:00,Chennai,R0254,Biryani,1108,88,1
ORD176797,2025-10-12T03:42:00,Chennai,R0275,Fast Food,441,50,0
ORD168498,2025-10-12T03:48:00,Chennai,R0251,Continental,1124,36,0
ORD162374,2025-10-12T03:48:00,Mumbai,R0345,Fast Food,199,71,0
ORD105487,2025-10-12T04:16:00,Bangalore,R0721,Chinese,1359,18,0
ORD110072,2025-10-12T04:19:00,Delhi,R0563,South Indian,675,32,0
ORD138731,2025-10-12T04:19:00,Hyderabad,R0060,Fast Food,866,70,0
ORD114418,2025-10-12T04:24:00,Hyderabad,R0202,Italian,574,69,0
ORD113601,2025-10-12T04:24:00,Delhi,R0688,North Indian,496,31,0
ORD181446,2025-10-12T04:35:00,Mumbai,R0367,Biryani,1342,65,0
ORD109207,2025-10-12T04:35:00,Delhi,R0135,Chinese,136,48,0
ORD104864,2025-10-12T04:35:00,Kolkata,R0447,Beverages,1492,71,0
ORD149965,2025-10-12T04:35:00,Delhi,R0377,Chinese,1138,72,0
ORD112760,2025-10-12T05:02:00,Mumbai,R0179,Continental,839,63,0
ORD118313,2025-10-12T05:43:00,Mumbai,R0236,Italian,709,79,0
ORD181109,2025-10-12T05:47:00,Delhi,R0483,North Indian,1172,56,1
ORD123135,2025-10-12T05:47:00,Delhi,R0238,Beverages,115,76,0
ORD110695,2025-10-12T05:47:00,Pune,R0766,Italian,115,58,0
ORD108832,2025-10-12T05:48:00,Bangalore,R0014,Desserts,694,55,1
ORD187430,2025-10-12T06:03:00,Bangalore,R0055,Continental,806,13,0
ORD136866,2025-10-12T06:11:00,Hyderabad,R0480,North Indian,580,50,0
ORD157116,2025-10-12T06:19:00,Bangalore,R0515,Beverages,712,50,1
ORD181272,2025-10-12T06:19:00,Kolkata,R0679,Biryani,818,30,0
ORD179148,2025-10-12T06:45:00,Hyderabad,R0475,North Indian,475,52,0
ORD152977,2025-10-12T06:45:00,Chennai,R0027,Fast Food,1550,70,0
ORD117379,2025-10-12T06:45:00,Chennai,R0793,Biryani,678,34,0
ORD102709,2025-10-12T06:56:00,Chennai,R0471,Fast Food,663,72,0
ORD198044,2025-10-12T06:56:00,Bangalore,R0194,North Indian,321,25,0
ORD192859,2025-10-12T07:21:00,Chennai,R0165,Fast Food,623,27,0
ORD154188,2025-10-12T08:02:00,Mumbai,R0480,Biryani,897,90,0
ORD113972,2025-10-12T08:04:00,Delhi,R0191,North Indian,897,52,0
ORD169196,2025-10-12T08:04:00,Hyderabad,R0070,Italian,178,46,0
ORD157198,2025-10-12T08:50:00,Kolkata,R0080,North Indian,856,69,0
ORD144316,2025-10-12T08:55:00,Kolkata,R0154,Biryani,706,49,0
ORD104786,2025-10-12T08:59:00,Delhi,R0586,Fast Food,147,22,0
ORD160877,2025-10-12T09:07:00,Pune,R0461,Biryani,737,44,0
ORD130879,2025-10-12T09:07:00,Mumbai,R0479,South Indian,211,66,0
ORD176080,2025-10-12T09:07:00,Mumbai,R0164,Chinese,336,33,0
ORD193449,2025-10-12T09:22:00,Delhi,R0226,South Indian,334,90,1
ORD134219,2025-10-12T09:43:00,Mumbai,R0607,Fast Food,570,75,0
ORD186379,2025-10-12T09:43:00,Mumbai,R0246,Chinese,361,12,0
ORD172998,2025-10-12T09:43:00,Delhi,R0074,Italian,169,67,0
ORD125254,2025-10-12T09:43:00,Delhi,R0651,Chinese,422,90,0
ORD110125,2025-10-12T09:43:00,Mumbai,R0525,Chinese,426,53,0
ORD146946,2025-10-12T10:52:00,Delhi,R0784,North Indian,120,86,1
ORD174988,2025-10-12T12:05:00,Pune,R0343,Beverages,771,26,0
ORD166601,2025-10-12T12:29:00,Mumbai,R0108,Italian,1085,14,0
ORD135448,2025-10-12T12:36:00,Chennai,R0235,North Indian,1371,55,0
ORD169611,2025-10-12T12:36:00,Hyderabad,R0365,South Indian,419,53,0
ORD179733,2025-10-12T12:38:00,Mumbai,R0339,Beverages,806,87,0
ORD172766,2025-10-12T12:38:00,Bangalore,R0318,South Indian,209,76,1
ORD106961,2025-10-12T12:40:00,Kolkata,R0182,North Indian,292,50,0
ORD104475,2025-10-12T12:40:00,Kolkata,R0402,Fast Food,1508,63,0
ORD182893,2025-10-12T12:40:00,Bangalore,R0119,South Indian,117,85,0
ORD160171,2025-10-12T12:46:00,Bangalore,R0559,Chinese,189,16,0
ORD158739,2025-10-12T12:46:00,Bangalore,R0602,Italian,1187,43,0
ORD111882,2025-10-12T12:46:00,Delhi,R0243,Fast Food,1540,71,0
ORD159317,2025-10-12T13:29:00,Bangalore,R0642,North Indian,290,64,0
ORD181971,2025-10-12T13:29:00,Mumbai,R0738,North Indian,1260,36,0
ORD175300,2025-10-12T13:51:00,Bangalore,R0541,Italian,1504,79,0
ORD164501,2025-10-12T14:24:00,Hyderabad,R0776,Chinese,382,18,0
ORD108605,2025-10-12T14:24:00,Kolkata,R0336,Chinese,250,10,0
ORD147239,2025-10-12T14:24:00,Bangalore,R0479,Fast Food,625,49,1
ORD191832,2025-10-12T14:49:00,Delhi,R0467,North Indian,316,90,0
ORD142576,2025-10-12T15:39:00,Bangalore,R0504,Chinese,1097,36,1
ORD198928,2025-10-12T15:39:00,Delhi,R0597,Continental,204,51,0
ORD160086,2025-10-12T16:15:00,Hyderabad,R0132,Fast Food,1112,12,0
ORD103902,2025-10-12T16:16:00,Kolkata,R0144,Fast Food,1578,39,0
ORD125449,2025-10-12T17:02:00,Delhi,R0091,Continental,743,36,0
ORD138791,2025-10-12T17:02:00,Chennai,R0590,Fast Food,153,30,0
ORD190078,2025-10-12T17:02:00,Kolkata,R0715,Italian,796,62,0
ORD124287,2025-10-12T17:02:00,Kolkata,R0089,Italian,1170,73,0
ORD104812,2025-10-12T17:16:00,Chennai,R0424,Fast Food,1231,52,0
ORD128136,2025-10-12T17:16:00,Delhi,R0715,Biryani,474,17,0
ORD120840,2025-10-12T17:29:00,Delhi,R0233,Biryani,120,58,1
ORD132137,2025-10-12T17:48:00,Bangalore,R0177,Desserts,432,48,0
ORD144156,2025-10-12T17:48:00,Mumbai,R0731,Fast Food,258,20,0
ORD106114,2025-10-12T18:11:00,Mumbai,R0233,Desserts,1467,26,0
ORD179112,2025-10-12T18:37:00,Delhi,R0528,Chinese,616,49,0
ORD107219,2025-10-12T18:37:00,Bangalore,R0353,North Indian,419,49,1
ORD107725,2025-10-12T18:46:00,Delhi,R0108,Chinese,139,37,0
ORD180411,2025-10-12T18:46:00,Delhi,R0112,Desserts,628,89,0
ORD128286,2025-10-12T18:49:00,Delhi,R0136,Italian,579,50,0
ORD164253,2025-10-12T19:15:00,Delhi,R0543,Fast Food,874,32,0
ORD169148,2025-10-12T19:15:00,Mumbai,R0018,Italian,1344,55,0
ORD196890,2025-10-12T19:15:00,Delhi,R0411,Fast Food,129,13,0
ORD193459,2025-10-12T19:27:00,Bangalore,R0135,Fast Food,1546,54,0
ORD135523,2025-10-12T19:54:00,Kolkata,R0703,Continental,977,54,0
ORD171279,2025-10-12T19:54:00,Mumbai,R0224,North Indian,1552,42,0
ORD187788,2025-10-12T19:54:00,Bangalore,R0144,North Indian,691,35,0
ORD107958,2025-10-12T20:39:00,Bangalore,R0091,Continental,850,48,0
ORD179449,2025-10-12T20:50:00,Chennai,R0727,Fast Food,553,88,0
ORD187291,2025-10-12T20:50:00,Bangalore,R0163,Biryani,920,31,0
ORD108635,2025-10-12T20:53:00,Mumbai,R0532,Fast Food,1323,57,1
ORD171013,2025-10-12T21:20:00,Delhi,R0266,Biryani,170,85,0
ORD143789,2025-10-12T21:20:00,Delhi,R0575,Biryani,1458,36,1
ORD146560,2025-10-12T21:20:00,Delhi,R0408,Italian,936,87,0
ORD142275,2025-10-12T21:26:00,Delhi,R0339,North Indian,1160,59,0
ORD151112,2025-10-12T21:28:00,Kolkata,R0223,South Indian,856,66,0
ORD115074,2025-10-12T22:07:00,Bangalore,R0234,Chinese,663,63,1
ORD157330,2025-10-12T22:30:00,Delhi,R0530,Continental,1453,62,0
ORD144534,2025-10-12T22:38:00,Kolkata,R0474,Continental,1500,11,0
ORD140277,2025-10-12T22:38:00,Bangalore,R0595,Italian,133,83,1
ORD190110,2025-10-12T22:38:00,Hyderabad,R0594,Fast Food,1437,19,0
ORD139891,2025-10-12T22:57:00,Bangalore,R0111,Italian,866,49,0
ORD160697,2025-10-12T23:02:00,Kolkata,R0735,Italian,711,40,0
ORD190533,2025-10-12T23:06:00,Chennai,R0798,Beverages,752,53,0
ORD112823,2025-10-12T23:27:00,Chennai,R0731,Fast Food,154,47,0
ORD103885,2025-10-12T23:27:00,Mumbai,R0024,Continental,418,55,0
ORD111934,2025-10-12T23:32:00,Delhi,R0001,North Indian,1366,68,0
ORD121269,2025-10-12T23:32:00,Mumbai,R0450,Fast Food,1375,32,0
ORD123407,2025-10-12T23:35:00,Mumbai,R0659,Biryani,634,82,0
ORD198802,2025-10-12T23:35:00,Kolkata,R0552,North Indian,1366,46,0
ORD186757,2025-10-13T00:20:00,Delhi,R0247,Chinese,1029,63,0
ORD172949,2025-10-13T00:20:00,Chennai,R0470,Fast Food,1502,24,0
ORD133290,2025-10-13T00:20:00,Chennai,R0464,Beverages,305,79,0
ORD150396,2025-10-13T00:20:00,Bangalore,R0523,Fast Food,1537,35,0
ORD132461,2025-10-13T00:20:00,Bangalore,R0703,North Indian,902,32,0
ORD179555,2025-10-13T00:29:00,Hyderabad,R0047,Italian,526,73,0
ORD147228,2025-10-13T00:35:00,Pune,R0588,Fast Food,737,76,0
ORD159983,2025-10-13T00:35:00,Mumbai,R0382,North Indian,570,35,0
ORD108890,2025-10-13T00:35:00,Delhi,R0512,Continental,980,41,1
ORD103903,2025-10-13T00:35:00,Bangalore,R0737,North Indian,412,66,0
ORD164960,2025-10-13T00:35:00,Kolkata,R0651,North Indian,771,85,0
ORD151644,2025-10-13T00:48:00,Mumbai,R0004,North Indian,1335,23,0
ORD190778,2025-10-13T01:07:00,Hyderabad,R0207,Fast Food,517,31,0
ORD114494,2025-10-13T01:35:00,Hyderabad,R0601,North Indian,1549,84,0
ORD107538,2025-10-13T01:35:00,Mumbai,R0075,North Indian,1251,46,0
ORD162484,2025-10-13T01:36:00,Bangalore,R0738,Fast Food,377,38,0
ORD118644,2025-10-13T01:36:00,Mumbai,R0653,North Indian,783,18,0
ORD198812,2025-10-13T01:58:00,Pune,R0497,Continental,816,15,0
ORD143433,2025-10-13T01:58:00,Delhi,R0332,Beverages,1313,46,0
ORD122337,2025-10-13T01:58:00,Mumbai,R0401,Continental,485,28,0
ORD177965,2025-10-13T02:07:00,Mumbai,R0264,Biryani,1597,26,0
ORD128211,2025-10-13T02:24:00,Pune,R0156,Italian,199,57,0
ORD136370,2025-10-13T02:35:00,Delhi,R0137,North Indian,204,57,0
ORD143129,2025-10-13T02:35:00,Hyderabad,R0203,Continental,1517,73,0
ORD145057,2025-10-13T02:38:00,Bangalore,R0318,Italian,300,82,1
ORD133088,2025-10-13T02:38:00,Chennai,R0517,North Indian,955,72,0
ORD145948,2025-10-13T02:38:00,Mumbai,R0349,Continental,1260,81,0
ORD190135,2025-10-13T03:03:00,Hyderabad,R0525,South Indian,1193,25,0
ORD155463,2025-10-13T03:03:00,Mumbai,R0093,North Indian,389,10,0
ORD166939,2025-10-13T03:29:00,Mumbai,R0192,Chinese,1507,80,0
ORD106911,2025-10-13T03:29:00,Bangalore,R0666,Chinese,134,10,0
ORD155431,2025-10-13T03:29:00,Pune,R0542,North Indian,1264,20,0
ORD101321,2025-10-13T04:19:00,Kolkata,R0410,Biryani,300,24,0
ORD157768,2025-10-13T04:19:00,Hyderabad,R0016,Italian,301,89,0
ORD163388,2025-10-13T04:19:00,Bangalore,R0607,Fast Food,127,72,0
ORD146130,2025-10-13T04:28:00,Hyderabad,R0547,Continental,261,85,0
ORD125356,2025-10-13T04:49:00,Mumbai,R0521,Continental,630,77,0
ORD141501,2025-10-13T05:22:00,Mumbai,R0711,Continental,1299,39,0
ORD107060,2025-10-13T05:22:00,Pune,R0091,Fast Food,848,50,0
ORD137402,2025-10-13T05:36:00,Hyderabad,R0452,Italian,298,66,1
ORD149991,2025-10-13T05:55:00,Delhi,R0585,Biryani,952,37,0
ORD126513,2025-10-13T05:55:00,Bangalore,R0383,Fast Food,1451,38,0
ORD190384,2025-10-13T06:21:00,Delhi,R0764,Italian,693,20,0
ORD183076,2025-10-13T06:21:00,Delhi,R0395,Continental,870,20,0
ORD179941,2025-10-13T06:33:00,Delhi,R0459,South Indian,1410,20,0
ORD118887,2025-10-13T07:18:00,Delhi,R0051,Biryani,725,15,0
ORD123547,2025-10-13T07:18:00,Kolkata,R0528,Continental,264,22,0
ORD167764,2025-10-13T07:18:00,Delhi,R0690,Continental,1274,13,0
ORD122529,2025-10-13T07:18:00,Hyderabad,R0521,Continental,1566,89,1
ORD110700,2025-10-13T07:18:00,Chennai,R0651,Biryani,495,54,1
ORD187371,2025-10-13T07:27:00,Chennai,R0079,South Indian,607,47,0
ORD104266,2025-10-13T07:30:00,Bangalore,R0348,North Indian,161,21,0
ORD109239,2025-10-13T07:52:00,Mumbai,R0018,Chinese,197,87,0
ORD179766,2025-10-13T07:52:00,Hyderabad,R0042,Fast Food,1060,79,0
ORD182650,2025-10-13T07:52:00,Bangalore,R0329,North Indian,687,41,0
ORD172700,2025-10-13T08:18:00,Hyderabad,R0584,Biryani,1578,89,0
ORD114231,2025-10-13T08:27:00,Delhi,R0318,Beverages,664,72,0
ORD183691,2025-10-13T08:27:00,Kolkata,R0399,North Indian,1111,65,1
ORD127668,2025-10-13T08:27:00,Pune,R0354,Continental,926,30,0
ORD171254,2025-10-13T08:31:00,Kolkata,R0408,Biryani,525,63,0
ORD134004,2025-10-13T08:31:00,Hyderabad,R0166,Beverages,1487,20,0
ORD108024,2025-10-13T08:36:00,Bangalore,R0527,Continental,862,10,0
ORD126538,2025-10-13T08:36:00,Chennai,R0699,North Indian,246,46,0
ORD151512,2025-10-13T08:38:00,Delhi,R0436,South Indian,1374,59,0
ORD117962,2025-10-13T08:43:00,Chennai,R0633,Fast Food,652,70,0
ORD150854,2025-10-13T08:43:00,Bangalore,R0446,North Indian,464,31,0
ORD181632,2025-10-13T09:26:00,Pune,R0387,South Indian,1069,71,1
ORD168767,2025-10-13T09:26:00,Delhi,R0078,North Indian,862,82,1
ORD158324,2025-10-13T09:33:00,Mumbai,R0667,Fast Food,773,70,0
ORD136490,2025-10-13T09:33:00,Bangalore,R0650,South Indian,433,53,0
ORD150376,2025-10-13T09:33:00,Hyderabad,R0113,North Indian,1115,72,1
ORD185266,2025-10-13T09:33:00,Chennai,R0125,Chinese,1021,41,0
ORD186634,2025-10-13T09:33:00,Bangalore,R0593,Chinese,783,85,0
ORD192250,2025-10-13T09:34:00,Delhi,R0665,North Indian,409,63,0
ORD169988,2025-10-13T09:34:00,Bangalore,R0106,Chinese,204,78,0
ORD152182,2025-10-13T10:21:00,Kolkata,R0601,Italian,365,74,0
ORD152905,2025-10-13T10:21:00,Mumbai,R0367,Fast Food,683,80,0
ORD126677,2025-10-13T10:21:00,Bangalore,R0081,Continental,1550,30,0
ORD163252,2025-10-13T10:58:00,Delhi,R0125,North Indian,1558,89,0
ORD169657,2025-10-13T10:58:00,Hyderabad,R0711,Fast Food,802,18,0
ORD195524,2025-10-13T11:06:00,Kolkata,R0225,Fast Food,824,48,0
ORD175281,2025-10-13T11:06:00,Hyderabad,R0304,North Indian,604,78,0
ORD168175,2025-10-13T11:13:00,Delhi,R0022,Chinese,1284,67,0
ORD104939,2025-10-13T11:22:00,Mumbai,R0686,South Indian,299,50,0
ORD145337,2025-10-13T11:22:00,Hyderabad,R0077,South Indian,140,48,0
ORD175575,2025-10-13T11:52:00,Delhi,R0775,Biryani,1072,37,0
ORD183437,2025-10-13T11:52:00,Mumbai,R0330,Continental,532,63,0
ORD168859,2025-10-13T11:55:00,Chennai,R0348,Continental,847,78,0
ORD106698,2025-10-13T12:05:00,Chennai,R0572,Continental,204,42,0
ORD116820,2025-10-13T12:28:00,Chennai,R0728,Fast Food,1039,64,0
ORD102499,2025-10-13T12:28:00,Delhi,R0635,Fast Food,390,76,0
ORD172853,2025-10-13T12:28:00,Hyderabad,R0672,Chinese,1087,32,0
ORD179752,2025-10-13T12:38:00,Mumbai,R0144,Fast Food,280,19,0
ORD176739,2025-10-13T13:01:00,Mumbai,R0720,North Indian,823,38,0
ORD155101,2025-10-13T13:16:00,Bangalore,R0724,Continental,254,32,0
